Date,DraftType,Overall,Pick,Player,Position,Last Pick,Draft length,league_id,Name,Lineup,Scoring,Teams,Copies,Decision?
2021-06-01,SFIRSTRANDOM,1.0,1.01,"Kelce, Travis",TE,16.17,16.0,17786,zzz #FCEliminator 2021 Goodwin/Davenport,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-06-01,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,22.12,22.0,74776,DataForce: COPPER 139,"QB: 1-2, RB: 1-4, WR: 2-5, TE: 1-4, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-06-01,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,55744,DLF Dynasty Mock June #5,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-06-01,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,18.12,18.0,37009,TwoQbs Superflex Redraft Mock June1,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-06-01,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,30.12,30.0,34705,League of Legends,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-31,SAME,1.0,1.01,"Harris, Najee",RB,22.12,22.0,65195,DataForce: TRADE MONGER,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-31,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,97447,Mock  418,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-31,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,91261,Mock  416,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-31,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,96893,Mock  417,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
2021-05-31,SAME,1.0,1.01,"Kamara, Alvin",RB,10.12,10.0,16225,The Farm Dynasty League ,"QB: 1, RB: 2-4, WR: 2-4, TE: 0-2, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-31,SAME,1.0,1.01,"Wilson, Zach",QB,10.12,10.0,39522,Going Deep Dynasty 2021,"QB: 1-2, RB: 1-7, WR: 1-7, TE: 1-7, ","QB_pTD: 5.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-05-31,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,98441,Mock  423,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-31,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,18.12,18.0,35173,Apex Amateur Dynamic Superflex 011,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-31,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,30.12,30.0,55620,Blah League Dynasty,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-31,3RDROUND,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,34565,#SFB11 Mock 1.07,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-05-30,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,45.03,45.0,20016,ABC 3,"QB: 3, RB: 5-10, WR: 5-10, TE: 2-7, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",3.0,1.0,
2021-05-30,SDRAFT,1.0,1.01,"Kamara, Alvin",RB,20.12,20.0,48531,The Phoenix Small Keeper League,"QB: 1, RB: 1-2, WR: 2-3, TE: 1, PK: 1, Def: 1, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-30,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,93692,Mock  407,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-30,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,67.12,67.0,30696,THE LAST DANCE,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 2-4, PK: 1, DE: 2-3, DT: 2-3, LB: 2-3, CB: 2-3, S: 2-3, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.5",12.0,1.0,
2021-05-30,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,56804,SafeLeagues Dynasty 648 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-05-30,3RDROUND,1.0,1.01,"Mahomes, Patrick",QB,20.12,20.0,30653,#SFB11 Mock 1.06,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
2021-05-29,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,34.42,34.0,44309,Fictional Athletes 2.0 - Bestball,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 2-4, Def: 1-2, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.25, TE_PPR: 1.75",42.0,3.0,
2021-05-29,SAME,1.0,1.01,"Wilson, Zach",QB,9.12,9.0,35437,Devy Addicts 2,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-29,SDRAFT,1.0,1.01,"Cook, Dalvin",RB,40.1,40.0,42145,"If you ain't first, you're last.","QB: 1-2, RB: 2-4, WR: 2-5, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-05-29,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,85.12,85.0,14773,Dia De Los Muertos Devy Dynasty League,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-3, DE: 2, DT: 1-2, LB: 3-4, CB: 2, S: 2, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-28,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,15.12,15.0,48413,NBC Sports Edge mock szn ,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-28,3RDROUND,1.0,1.01,"McCaffrey, Christian",RB,63.05,63.0,11076,Dispersal Draft - UGM I,"QB: 1, RB: 2-3, WR: 3-5, TE: 1-2, PK: 1, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.0",32.0,2.0,
2021-05-28,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,73877,zzz #FCEliminator 2021 Dynasty Self Help Eliminator,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-28,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,26.12,26.0,48573,XX Best Ball Draft SF II,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-28,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,24.12,24.0,28386,League of Premier,"QB: 1-2, RB: 1-6, WR: 2-7, TE: 0-5, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.75",12.0,1.0,
2021-05-28,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,92474,Mock  398,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-27,3RDROUNDFIRSTRANDOM,1.0,1.01,"Lawrence, Trevor",QB,16.1,16.0,44394,zzz #FCEliminator 2021 Rookie Fever 4,"QB: 0-1, RB: 0-5, WR: 0-5, TE: 0-5, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",10.0,1.0,
2021-05-27,3RDROUNDFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,52.14,52.0,73220,delete ,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-4, PK: 1, DE: 1-4, DT: 1-4, LB: 2-4, CB: 1-4, S: 1-4, ","QB_pTD: 5.0, RB_PPR: 1.05, WR_PPR: 1.05, TE_PPR: 2.05",14.0,1.0,
2021-05-26,SAME,1.0,1.01,Rookie Pick 1,Pick,12.14,12.0,38684,The Untouchables,"QB: 1, RB: 2, WR: 2, TE: 1, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",14.0,1.0,
2021-05-26,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,53.16,53.0,60954,Screen Time Dynasty,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",16.0,1.0,
2021-05-26,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,40.1,40.0,58823,Sunday Funday,"QB: 2, RB: 2-5, WR: 3-6, TE: 2-5, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-05-26,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.17,16.0,40342,zzz #FCEliminator 2021 FC Eliminator-TheFFEducator,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-25,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,42118,zzz #FCEliminator 2021 Heath Cummings 3	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-25,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,95561,Mock  379,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-25,SAME,1.0,1.01,"Harris, Najee",RB,9.12,9.0,45994,DLF United League,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, DT+DE: 2, LB: 2, CB+S: 2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-25,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,20.12,20.0,24081,Best Ball SUPERFLEX PPR,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-25,SFIRSTRANDOM,1.0,1.01,"Jackson, Lamar",QB,16.17,16.0,59528,zzz #FCEliminator 2021 Dynasty Dummies Pod,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-25,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,21392,Basement Brewed Best Balls (3),"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-25,SFIRSTRANDOM,1.0,1.01,"Cook, Dalvin",RB,16.12,16.0,69325,Masters Silver Early Email Draft #1 - 140648,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,34134,zzz #FCEliminator 2021 Heath Cummings 5	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,14.12,14.0,16436,MFL Best Ball 2021,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 2-4, LB: 2-4, CB+S: 2-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-05-24,SAME,1.0,1.01,"Pitts, Kyle",TE,10.12,10.0,69328,Gridiron Greats Dynasty League,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, PN: 1, Off: 1, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-05-24,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,91763,Mock  370,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-24,SDRAFT,1.0,1.01,"Adams, Davante",WR,16.12,16.0,19546,The Smothered Maryland Football League,"QB: 0-1, RB: 0-2, WR: 0-3, TE: 0-1, PK: 0-1, Def: 0-1, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Allen, Josh",QB,16.17,16.0,44289,zzzzz   2021 FCE ****DRAFT ONLY SITE*** for Trade Addicts Pod FCE 2,,"QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",,,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,69588,Masters Bronze Live Draft 140611,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,48021,MFL10 of Death VIII,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,22573,zzz #FCEliminator 2021 Ray Garvin	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.17,16.0,43948,zzz #FCEliminator 2021 Bonnie QueenB,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,11882,zzz #FCEliminator 2021 Dynasty Hot Sauce Pod 3	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,3RDROUND,1.0,1.01,"McCaffrey, Christian",RB,47.18,47.0,68997,NEW NFFL Best Ball,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, TMPK: 1, DT+DE: 3-4, LB: 3-4, CB+S: 3-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",18.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,39308,zzz #FCEliminator 2021 Russell Clay	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.17,16.0,24052,zzz #FCEliminator 2021 DynastyChamp,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.17,16.0,46441,zzz #FCEliminator 2021 Dan Sainio	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,49891,zzz #FCEliminator 2021 Heath Cummings 4	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.17,16.0,30915,zzz #FCEliminator 2021 Andrew Hall,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,27746,zzz #FCEliminator 2021 JJ Zachariason FINAL	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.17,16.0,24689,zzz #FCEliminator 2021 Greg Smith,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,11375,zzz #FCEliminator 2021 WazNFL,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,47176,zzz #FCEliminator 2021 Heath Cummings 8,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,47441,zzz #FCEliminator 2021 Dave Kluge	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,32069,zzz #FCEliminator 2021 FLAFFL,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,64125,zzz #FCEliminator 2021 Travis May	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,57918,zzz #FCEliminator 2021 Heath Cummings 6	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,67608,zzz #FCEliminator 2021 Michael Liu 2	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,49411,zzz #FCEliminator 2021 DaddysHomeFF	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,30.1,30.0,49641,Kickbacks Best Ball,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.17,16.0,19860,zzz #FCEliminator 2021 Heath Cummings 7	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SAME,1.0,1.01,"Harris, Najee",RB,10.12,10.0,42622,Joey Knows Dynasty League of Ordinary Gentlemen,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, DE: 2-3, DT: 1-3, LB: 4-5, CB: 2-3, S: 2-3, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,18.12,18.0,67786,Apex Amateur Dynamic 010,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,16.17,16.0,55135,zzz #FCEliminator 2021 Jen Smith	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,10288,zzz #FCEliminator 2021 Dynasty Hot Sauce Pod 2	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,70031,SafeLeagues Dynasty 644 - Deluxe (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,51538,zzz #FCEliminator 2021 Tyler Guenthner,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,67588,zzz #FCEliminator 2021 Dynasty Time Machine	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,24502,zzz #FCEliminator 2021 Ryan McDowell FINAL	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,10295,zzz #FCEliminator 2021 Andy Holloway 2,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
2021-05-24,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,16.17,16.0,57725,zzz #FCEliminator 2021 FFBallerEK	,"QB: 0-2, RB: 0-8, WR: 0-8, TE: 0-8, PK: 0-8, Def: 0-8, ","QB_pTD: 16.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.25",17.0,1.0,
