,Pick,Overall,Player,Position,Date,league_id,DraftType,Name,Lineup,Scoring,Teams,Copies,posrank
2172,05.08,56.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,41.0
2173,05.09,57.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,42.0
2174,05.10,58.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,43.0
2175,05.11,59.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,44.0
2176,05.12,60.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,45.0
2177,06.01,61.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,46.0
2178,06.02,62.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,47.0
2179,06.03,63.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,48.0
2180,06.04,64.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,49.0
2181,06.05,65.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,50.0
2182,06.06,66.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,51.0
2183,06.07,67.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,52.0
2184,06.08,68.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,53.0
2185,06.09,69.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,54.0
2186,06.10,70.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,55.0
2187,06.11,71.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,56.0
2188,06.12,72.0, , ,1970-01-01 00:00:00,16544.0,SAME,G.I. JOE VS THE WORLD DEVY LEAGUE,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,57.0
2189,01.01,1.0,"Lawrence, Trevor",QB,2021-05-03 16:01:54,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,1.0
2190,01.02,2.0,"Pitts, Kyle",TE,2021-05-03 16:25:38,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,1.0
2191,01.03,3.0,"Lance, Trey",QB,2021-05-03 20:13:33,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,2.0
2192,01.04,4.0,"Fields, Justin",QB,2021-05-03 20:16:10,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,3.0
2193,01.05,5.0,"Chase, Ja'Marr",WR,2021-05-03 21:34:01,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,1.0
2194,01.06,6.0,"Harris, Najee",RB,2021-05-03 22:21:47,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,1.0
2195,01.07,7.0,"Williams, Javonte",RB,2021-05-03 22:27:05,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,2.0
2196,01.08,8.0,"Wilson, Zach",QB,2021-05-04 00:44:12,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,4.0
2197,01.09,9.0,"Jones, Mac",QB,2021-05-04 01:41:20,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,5.0
2198,01.10,10.0,"Etienne, Travis",RB,2021-05-04 02:26:17,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,3.0
2199,01.11,11.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,1.0
2200,01.12,12.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,2.0
2201,02.01,13.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,3.0
2202,02.02,14.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,4.0
2203,02.03,15.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,5.0
2204,02.04,16.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,6.0
2205,02.05,17.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,7.0
2206,02.06,18.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,8.0
2207,02.07,19.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,9.0
2208,02.08,20.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,10.0
2209,02.09,21.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,11.0
2210,02.10,22.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,12.0
2211,02.11,23.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,13.0
2212,02.12,24.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,14.0
2213,03.01,25.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,15.0
2214,03.02,26.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,16.0
2215,03.03,27.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,17.0
2216,03.04,28.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,18.0
2217,03.05,29.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,19.0
2218,03.06,30.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,20.0
2219,03.07,31.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,21.0
2220,03.08,32.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,22.0
2221,03.09,33.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,23.0
2222,03.10,34.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,24.0
2223,03.11,35.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,25.0
2224,03.12,36.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,26.0
2225,04.01,37.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,27.0
2226,04.02,38.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,28.0
2227,04.03,39.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,29.0
2228,04.04,40.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,30.0
2229,04.05,41.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,31.0
2230,04.06,42.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,32.0
2231,04.07,43.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,33.0
2232,04.08,44.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,34.0
2233,04.09,45.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,35.0
2234,04.10,46.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,36.0
2235,04.11,47.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,37.0
2236,04.12,48.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,38.0
2237,05.01,49.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,39.0
2238,05.02,50.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,40.0
2239,05.03,51.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,41.0
2240,05.04,52.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,42.0
2241,05.05,53.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,43.0
2242,05.06,54.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,44.0
2243,05.07,55.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,45.0
2244,05.08,56.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,46.0
2245,05.09,57.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,47.0
2246,05.10,58.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,48.0
2247,05.11,59.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,49.0
2248,05.12,60.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,50.0
2249,06.01,61.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,51.0
2250,06.02,62.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,52.0
2251,06.03,63.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,53.0
2252,06.04,64.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,54.0
2253,06.05,65.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,55.0
2254,06.06,66.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,56.0
2255,06.07,67.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,57.0
2256,06.08,68.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,58.0
2257,06.09,69.0, , ,1970-01-01 00:00:00,57635.0,SAME,SafeLeagues Best Ball Dynasty 086 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,59.0
